SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,default.payment.next.month,BILL_LIMIT_RATIO,PAYMENT_RATIO,TOTAL_PAID_6MONTHS,LOG_LIMIT_BAL
1,2,2,46,0,0,0,0,0,0,0,0.1974125,0.06331919204710948,18000.0,12.388394202324129
1,3,1,42,-2,-2,-2,-2,-2,-2,0,0.0,16.887505148573087,19170.0,12.793859310432293
1,2,2,45,0,0,0,0,0,0,0,0.733251724137931,0.03176685806727708,269744.0,12.577636201962656
1,1,1,39,-1,-1,-1,-2,-2,-2,0,0.028255555555555555,1.114431773495871,5668.0,12.100712129872347
1,2,1,43,0,0,0,0,0,0,0,0.8824611111111111,0.03795571728058523,57071.0,12.100712129872347
1,2,2,43,0,0,0,0,0,0,0,0.95338,0.04195598816841133,10440.0,10.819778284410283
1,1,2,47,-2,-2,-1,-1,0,-1,0,0.042752,0.9577563622754491,58453.0,13.122363377404328
1,2,1,35,0,0,2,2,0,0,1,0.10438,0.47901896915117836,5200.0,10.819778284410283
1,3,1,37,3,3,3,2,0,0,0,1.08156,0.0,0.0,10.819778284410283
1,1,2,32,-1,-1,-1,-1,0,0,0,0.0013125,3.066666666666667,33847.0,12.89921982609012
1,2,1,34,0,0,0,0,0,0,0,0.9404541666666667,0.037854051012587,40066.0,12.388394202324129
1,2,1,31,0,0,-1,-1,0,0,0,0.42850666666666665,0.05445267284834153,176299.0,11.918390573078392
1,3,2,31,3,2,2,2,2,2,1,0.30416,0.0,9628.0,10.819778284410283
1,1,1,34,2,-1,-1,-1,-1,-1,0,0.0,16.887505148573087,12423.0,11.918390573078392
1,3,1,41,0,0,2,0,0,0,1,0.05204,3.8431975403535743,11457.0,10.819778284410283
1,1,2,40,-1,-1,-1,-1,-1,-1,0,0.009602777777777778,0.5843216661845531,15643.0,12.793859310432293
1,1,1,38,2,2,2,2,2,0,1,0.72437,0.055220398415174565,18400.0,11.512925464970229
1,2,2,44,2,2,0,0,0,0,0,1.4690666666666667,0.0,9674.0,10.308952660644293
1,1,2,36,-2,-2,-2,-2,-2,-2,0,0.06442692307692308,0.5969792848188168,20000.0,12.468436909997665
1,2,1,29,0,0,0,0,2,0,0,1.0066642857142858,0.03904692300596738,36341.0,11.84939770159144
1,3,1,48,-1,-1,-1,-1,-1,-1,0,0.04203333333333333,1.0,7566.0,10.308952660644293
1,2,2,36,2,2,2,2,2,2,1,0.8091166666666667,0.04119719035161802,12500.0,11.002099841204238
1,2,2,29,2,2,2,2,2,0,0,0.8393,0.11914690813773382,7000.0,9.210340371976184
1,3,2,34,2,2,2,2,2,2,1,0.7849545454545455,0.05216283513810875,17636.0,11.608235644774552
1,1,2,34,0,0,2,0,0,2,1,0.971225,0.0926664779016191,10457.0,10.596634733096073
1,3,1,47,2,0,0,0,0,0,1,0.98772,0.036812051998542095,7569.0,10.819778284410283
1,2,2,40,0,0,0,0,0,0,0,0.8862,0.06777251184834124,20053.0,10.819778284410283
1,2,2,32,0,0,0,0,0,0,1,0.6510657142857142,0.04456868518867966,50256.0,12.765688433465597
1,1,2,34,0,0,0,0,0,0,0,0.5794066666666666,0.0776848346776204,104138.0,13.017002861746503
1,2,2,42,0,0,0,0,0,0,0,0.9899,0.06061218304879281,17503.0,10.819778284410283
1,3,1,39,0,0,0,0,0,0,0,0.3199823529411765,0.03693218376013383,10988.0,12.043553716032399
1,2,1,41,2,2,0,0,0,0,0,0.9631,0.0,16559.0,11.512925464970229
1,1,1,36,0,0,0,0,0,0,0,0.2828428571428571,0.05555836153341078,12301.0,11.84939770159144
1,1,2,29,2,-1,2,2,-2,-1,0,0.0,16.887505148573087,8104.0,12.429216196844383
1,1,2,29,2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,11.77528972943772
1,2,2,33,2,2,2,-1,-1,-2,0,0.0091,1.6906170752324599,2713.0,11.77528972943772
1,3,1,36,-2,-2,-2,-2,-2,-2,1,0.0006166666666666666,5.657657657657658,3105.0,12.793859310432293
1,2,1,39,-1,0,-1,-1,-1,-2,0,0.06752592592592592,0.7865840280824923,31104.0,12.506177237980511
1,2,1,40,0,0,0,0,0,2,0,0.9995285714285714,0.046450469507053324,33722.0,11.84939770159144
1,2,2,32,0,0,0,0,0,0,0,1.0106266666666666,0.029836273203424937,21318.0,11.918390573078392
1,1,2,33,-1,-1,-1,-1,-1,0,0,0.007155,1.0419287211740043,219184.0,12.206072645530174
1,1,1,34,0,0,0,0,0,0,0,0.6739214285714286,0.03358276187346978,34567.0,12.542544882151386
1,3,2,35,2,0,0,0,0,0,1,1.1003375,0.03707953241619049,55999.0,11.289781913656018
1,3,2,40,0,0,0,0,0,0,0,1.0221291666666668,0.03461320527819788,270837.0,12.388394202324129
1,1,2,42,3,2,2,3,3,3,1,0.0525,0.0,0.0,9.903487552536127
1,1,1,38,0,0,0,0,0,0,0,0.3793566666666667,0.0396372806593619,44167.0,12.611537753638338
1,1,2,41,-1,3,2,2,2,-2,1,0.000692,0.0,1400.0,12.429216196844383
1,1,2,49,0,0,0,0,0,0,1,0.9627,0.027298223745715177,24820.0,10.819778284410283
1,3,1,41,0,0,2,2,2,2,0,0.1124,7.4911032028469755,49900.0,10.819778284410283
1,2,2,39,2,3,3,2,2,3,1,0.8666333333333334,0.0,5288.0,10.308952660644293
1,1,1,38,2,2,-2,-2,-2,-2,1,0.010416666666666666,0.0,0.0,12.388394202324129
1,2,1,40,0,0,3,2,2,2,1,0.77045,0.13628398987604648,42170.0,12.206072645530174
1,1,2,39,0,0,0,0,0,0,0,1.14872,0.03577895396615363,50889.0,10.819778284410283
1,1,2,38,-1,-1,-2,-2,-2,-1,0,0.0013333333333333333,0.0,17105.0,12.254862809699606
1,1,1,42,2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.542544882151386
1,3,2,33,0,0,0,0,0,-1,0,1.115735,0.037535794789981494,44667.0,12.206072645530174
1,2,1,41,0,0,0,0,0,0,0,0.5434433333333333,0.03376617003919452,116005.0,12.611537753638338
1,1,2,36,-1,-1,-1,2,2,2,0,0.022533333333333332,4.241969568892646,113588.0,12.948009990259552
1,1,2,34,0,0,0,0,0,0,0,0.7414971428571429,0.032490251383301735,53932.0,12.765688433465597
1,3,1,43,2,3,2,2,2,2,1,0.345325,0.04826371292743551,12959.0,11.695247021764184
1,2,1,48,2,2,2,0,0,2,1,0.5915454545454546,0.08452435838327954,16412.0,11.608235644774552
1,1,2,31,2,-1,-1,-2,-2,-2,0,0.0,16.887505148573087,150.0,9.903487552536127
1,1,2,32,0,0,0,0,0,0,0,0.8121,0.03717522472601896,17719.0,11.512925464970229
1,1,1,36,-2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.388394202324129
1,0,2,37,0,0,0,0,0,0,0,0.1718076923076923,0.07239758226997985,7710.0,11.77528972943772
1,1,2,48,0,0,0,-1,0,0,0,0.03648823529411765,0.8187973561180074,355988.0,12.043553716032399
1,2,1,42,2,2,2,2,2,0,1,0.06893333333333333,0.5560928433268859,5070.0,11.002099841204238
1,3,1,42,0,0,0,2,0,0,0,0.75696,0.04623758190657366,35223.0,12.206072645530174
1,2,1,48,0,0,0,0,0,0,0,0.8857333333333334,0.043547450592460374,133215.0,12.254862809699606
1,2,2,35,0,0,0,0,0,0,0,0.95271,0.03734609692351293,18521.0,11.512925464970229
1,1,1,37,0,0,0,0,0,0,0,0.22066315789473684,0.15520202261126748,25729.0,12.84792653170257
1,1,2,38,0,0,0,0,-1,2,0,0.028604166666666667,0.29133284777858703,15345.0,12.388394202324129
1,2,2,33,0,0,2,2,2,2,0,0.3548266666666667,0.09394258229370209,14500.0,11.918390573078392
1,2,2,35,0,0,0,0,2,0,0,0.5767333333333333,0.05490694717373714,9883.0,11.002099841204238
1,2,1,37,0,0,0,0,0,0,0,0.6267885714285715,0.03495824520458026,109632.0,12.765688433465597
1,1,1,33,-1,-1,-1,-1,-1,-2,0,0.0008333333333333334,5.12,1600.0,12.611537753638338
1,3,1,42,-1,0,0,0,0,0,0,0.47404375,0.3955331127137527,64826.0,11.982929094215963
1,1,2,37,0,0,0,0,0,0,0,0.703,0.0547105810263705,15839.0,11.77528972943772
1,3,2,38,0,0,0,0,-2,-2,0,0.08538,0.301710002342469,2288.0,10.819778284410283
1,2,1,40,0,0,0,0,0,0,1,0.15777037037037037,0.07127095168787267,15239.0,12.506177237980511
1,1,2,36,0,0,0,2,0,0,0,0.9742,0.04075138575241224,10039.0,11.407564949312402
1,1,1,37,-2,-2,-2,-2,-2,-2,0,0.017004166666666667,1.8730703259005146,191345.0,12.388394202324129
1,1,1,45,0,0,0,0,0,0,0,0.4467,0.04974753127876029,36087.0,13.017002861746503
1,1,2,36,-1,-1,-1,2,-1,-1,1,0.03868214285714286,0.3892530698919767,15527.0,12.542544882151386
1,1,1,38,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.506177237980511
1,3,2,46,3,2,2,3,3,3,1,0.105,0.0,0.0,9.210340371976184
1,1,3,37,0,0,2,0,0,0,0,0.91106,0.1388273000680526,9650.0,10.819778284410283
1,1,1,33,0,0,0,2,2,2,0,0.34139,0.14646006034154485,18400.0,11.512925464970229
1,1,2,32,0,0,0,0,0,0,1,0.9662842105263157,0.0817020164057649,39874.0,12.154779351142624
1,1,2,33,0,0,0,0,0,0,0,0.35667916666666666,0.029204583951497026,11854.0,12.388394202324129
1,1,1,33,0,0,0,0,0,2,0,0.7781,0.04089214987557103,64140.0,12.301382825334498
1,1,1,42,0,0,0,-1,-1,0,0,0.095112,0.04239212717638153,92981.0,13.122363377404328
1,1,2,32,0,0,2,2,-1,0,1,0.026923333333333334,0.3466633651108085,71627.0,12.611537753638338
1,1,2,30,-2,-2,-2,-1,-1,0,0,0.006634,3.434730177871571,278073.0,13.122363377404328
1,1,2,30,-1,-1,-2,-1,0,0,0,0.044925,0.0895937673900946,43436.0,12.206072645530174
1,2,2,31,0,0,0,0,0,0,0,0.011973076923076923,0.41760359781561196,4961.0,12.468436909997665
1,3,2,31,0,0,0,0,0,0,0,0.31813125,0.07858391780122198,22000.0,11.982929094215963
1,1,2,31,0,0,0,0,0,0,0,0.25085882352941175,0.202140880739108,74729.0,12.736700896592344
1,1,2,32,0,0,0,0,0,0,0,0.131472,0.03688998417914081,8770.0,13.122363377404328
1,1,1,32,2,2,0,0,2,0,0,1.0012645161290323,0.00018041702105724375,43864.0,12.644327576461329
1,2,1,30,-1,-1,-1,-1,-1,-1,0,0.003975,2.748427672955975,64527.0,12.793859310432293
1,1,1,36,2,0,0,0,0,0,1,0.3286545454545455,0.05532197388802833,9635.0,11.608235644774552
1,1,1,36,-2,-2,-2,-2,-2,-2,0,0.020615384615384615,0.9772388059701492,28532.0,12.873902018105829
1,1,2,31,-1,-1,-1,-1,-1,-2,0,0.035,0.08020408163265307,1207.0,11.84939770159144
1,3,2,32,0,0,0,0,0,0,0,0.9331666666666667,0.052009287372745135,5737.0,10.308952660644293
1,1,2,33,2,-1,-1,-1,0,0,0,-0.00084,0.0,3499.0,12.206072645530174
1,1,2,40,0,0,0,0,0,0,0,0.9252818181818182,0.03635256089053949,18200.0,11.608235644774552
1,1,1,35,2,2,2,-1,0,0,1,1.02735,0.060836131795395924,31750.0,9.903487552536127
1,2,1,41,2,2,2,2,2,2,1,0.4078047619047619,0.04904307616856806,22200.0,12.254862809699606
1,2,1,42,-2,-2,-2,-2,-2,-2,0,0.0068105263157894735,15.273956723338486,86697.0,12.84792653170257
1,1,1,42,0,0,0,0,-2,-2,0,0.3616714285714286,0.07899830153651696,3010.0,11.156250521031495
1,2,2,32,0,0,0,-1,0,-1,0,0.72745,0.08976561963021513,15961.0,9.903487552536127
1,1,2,32,-1,-1,-1,2,-1,0,0,0.008123076923076924,0.3470643939393939,1332.0,12.468436909997665
1,1,1,46,0,0,0,0,0,0,0,0.268215,0.03290270864791305,13223.0,12.206072645530174
1,2,2,36,0,0,0,0,0,0,1,0.8129263157894737,0.03998549748795774,28605.0,12.154779351142624
1,2,2,42,0,0,0,0,0,0,0,0.94564,0.05287424389831225,8500.0,10.819778284410283
1,2,2,35,0,0,0,0,0,0,0,0.8521,0.0880178382818918,8149.0,9.903487552536127
1,1,1,49,-2,-2,-2,-2,-2,-2,0,0.0018725,2.0427236315086783,139450.0,12.89921982609012
1,2,1,49,0,0,0,0,0,0,0,0.8434571428571429,0.04657701297381525,47110.0,12.542544882151386
1,3,1,38,2,2,2,2,0,0,1,0.5507333333333333,0.0,11600.0,11.002099841204238
1,1,1,47,-2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,12.429216196844383
1,1,2,41,-1,-1,-1,-1,0,-1,0,0.0286525,0.5127824797138121,18571.0,12.89921982609012
1,2,1,46,0,0,0,0,0,0,0,0.5425555555555556,0.06143764079459349,28507.0,12.100712129872347
1,2,1,45,0,0,0,0,-2,-2,0,1.02264,0.05476022842838144,3800.0,10.819778284410283
1,2,2,39,0,0,0,0,0,0,0,0.46890454545454546,0.048468868445797265,21000.0,12.301382825334498
1,2,1,35,-1,-1,-1,-1,-1,0,0,0.06112,0.0,12139.0,10.819778284410283
1,3,2,61,3,2,2,-1,0,0,0,0.0965,0.0,3270.0,9.903487552536127
1,2,1,44,0,0,0,2,0,0,0,0.11509,0.11034842297332523,7500.0,11.512925464970229
1,1,1,44,0,0,0,0,0,0,0,0.097066,0.04532998166196196,13516.0,13.122363377404328
1,2,2,38,-1,-1,-2,-1,2,2,0,0.004166666666666667,0.0,1624.0,11.695247021764184
1,1,1,37,-2,-2,-2,-2,-2,-2,0,-0.00011111111111111112,0.0,18521.0,12.793859310432293
1,2,1,48,0,0,0,0,0,0,0,0.05323636363636364,0.12807377049180327,18000.0,12.994530005894443
1,2,2,30,-2,-2,-2,-2,-2,-2,0,0.0582875,0.5701622703552791,26441.0,12.388394202324129
1,1,1,45,-2,-2,-2,-2,-2,-2,0,0.018295,0.46952719322219183,13501.0,12.206072645530174
1,2,1,46,-1,-1,-1,-1,-2,-1,0,0.0854,0.3747072599531616,10006.0,10.819778284410283
1,2,1,44,2,-1,2,-1,0,0,1,0.0030846153846153844,5.662094763092269,135101.0,12.468436909997665
1,2,1,35,0,0,0,2,0,0,1,0.4745933333333333,0.056188456081698014,42800.0,12.611537753638338
1,2,1,37,-1,-1,-1,-1,-1,-1,0,0.0071,1.7681473456121344,6506.0,11.77528972943772
1,2,2,48,0,0,0,0,2,0,1,0.0995,0.4020100502512563,8500.0,10.819778284410283
1,3,2,36,0,0,0,0,0,-1,0,0.9393,0.08596827424677951,26815.0,9.903487552536127
1,1,1,36,0,0,0,2,0,0,0,0.8368,0.1015774378585086,22000.0,9.903487552536127
1,3,1,45,0,0,0,0,0,0,0,0.86938,0.04635487358807426,11450.0,10.819778284410283
1,2,2,39,2,2,2,2,2,2,1,0.47887142857142856,0.09993735270427494,12105.0,11.156250521031495
1,2,1,45,2,0,0,0,0,0,0,0.9817428571428571,0.04510928087075464,14700.0,11.156250521031495
1,3,2,38,0,0,0,0,0,0,0,0.7164488888888889,0.04652576596919374,116013.0,13.017002861746503
1,2,1,40,0,0,0,0,0,0,0,0.0783,0.20306513409961685,5245.0,11.156250521031495
1,2,2,45,0,0,0,0,0,0,0,1.0314333333333334,0.04847623048831723,32000.0,11.695247021764184
1,2,2,33,-1,-1,-1,-1,-1,-1,0,0.404925,0.7157189603012903,64390.0,11.289781913656018
1,2,2,40,2,2,2,2,3,2,1,0.42725,0.22504388531304856,5523.0,9.903487552536127
1,2,1,42,0,0,0,0,0,0,0,0.11584347826086956,0.05404593904819096,21496.0,12.345834587905333
1,1,2,49,0,0,0,0,0,0,0,0.9361166666666667,0.03810956611533463,79994.0,13.081541382884074
1,1,1,42,0,0,0,0,0,0,0,0.578538775510204,0.035275359455912855,50002.0,13.102160670086809
1,2,1,42,0,0,0,0,0,0,0,0.9242129032258064,0.03244958220770246,33738.0,12.644327576461329
1,1,2,33,0,0,0,0,0,0,0,0.68073,0.07345056042777606,48200.0,11.512925464970229
1,1,2,39,0,0,0,0,0,0,0,0.9572307692307692,0.04263500482160077,42809.0,12.468436909997665
1,1,1,43,2,-1,-1,-1,-1,0,0,-0.002736111111111111,0.0,60004.0,12.793859310432293
1,1,2,48,2,-2,-1,-1,0,0,0,-0.000942,-0.0,27288.0,13.122363377404328
1,1,2,34,-2,-2,-2,-1,-1,-2,0,0.0,16.887505148573087,2237.0,11.982929094215963
1,3,2,34,0,0,0,0,0,0,0,0.8468972222222222,0.04919920100497568,58927.0,12.793859310432293
1,2,1,36,0,0,0,0,0,0,0,0.4818375,0.03242794510597453,356000.0,12.676076274775909
1,2,1,42,-2,-2,-2,-2,-2,-2,0,0.0,16.887505148573087,13595.0,12.254862809699606
1,1,1,41,0,0,0,0,0,0,0,0.3188214285714286,0.04480788618796908,16000.0,11.84939770159144
1,2,2,39,0,0,0,0,0,0,1,0.66155,0.09825410021918222,6000.0,9.903487552536127
1,1,3,50,0,0,0,0,0,0,1,1.00577,0.19885262038040508,171206.0,12.611537753638338
1,2,1,50,0,0,2,0,0,2,0,0.9390692307692308,0.06307391115589085,28595.0,11.77528972943772
1,3,1,50,0,0,2,2,2,2,0,0.598285,0.09823077630226397,40219.0,12.206072645530174
1,2,2,51,2,2,0,0,0,0,1,1.1497083333333333,0.0,103629.0,11.695247021764184
1,2,3,52,0,0,0,0,0,0,0,0.99708,0.05014642756850002,8600.0,10.819778284410283
1,1,1,51,0,0,0,0,0,0,0,0.22394444444444445,0.04961548002976929,22000.0,12.100712129872347
1,1,1,53,2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.345834587905333
1,3,1,50,0,0,0,3,2,2,0,0.4674,0.4278990158322636,6500.0,9.210340371976184
1,2,1,49,2,2,2,2,0,0,1,0.669,0.029895366218236172,8434.0,9.903487552536127
1,2,2,48,0,0,0,0,0,0,0,0.55832,0.036538185986531024,28880.0,12.206072645530174
1,2,1,49,2,2,-1,-1,0,-1,0,0.009152777777777777,0.0,5682.0,12.793859310432293
1,2,1,53,0,0,0,0,0,0,0,0.8131428571428572,0.04509252752401031,44000.0,12.254862809699606
1,2,1,53,2,2,2,2,0,0,1,0.0808625,0.40191683413201423,5203.0,11.289781913656018
1,2,2,51,0,0,0,0,0,0,0,0.4548833333333333,0.05312717546623676,7268.0,11.002099841204238
1,3,1,56,2,2,2,2,2,2,0,0.51021,0.08600380235589267,12726.0,11.512925464970229
1,3,1,62,2,3,2,2,2,2,0,0.8536,0.0,4466.0,9.903487552536127
1,2,1,54,2,2,2,3,2,2,1,0.70136,0.0,10536.0,10.819778284410283
1,3,1,56,0,0,0,0,0,-1,0,0.36783333333333335,0.03671952877208881,14953.0,12.611537753638338
1,3,1,50,0,0,0,2,0,0,0,1.0220714285714285,0.03781536096163254,36203.0,11.84939770159144
1,3,1,59,0,0,0,0,0,-2,0,0.57205,0.031232701104215832,6477.0,11.695247021764184
1,3,1,57,-1,0,0,-1,0,0,0,0.0431325,9.273865414710485,233451.0,12.89921982609012
1,3,2,58,2,0,0,0,0,0,0,0.15662,0.1434044183373771,3760.0,10.819778284410283
1,1,1,56,0,0,0,0,0,0,0,0.6493111111111111,0.0440124576474212,18421.0,11.407564949312402
1,2,1,57,0,0,0,0,0,0,0,0.9936166666666667,0.051981817266886964,20121.0,11.002099841204238
1,1,1,51,0,0,0,0,0,0,0,0.24090384615384616,0.09579308693222639,20734.0,12.468436909997665
1,3,1,52,0,0,2,2,0,0,0,0.34135,0.1098579170938919,7700.0,11.289781913656018
1,2,1,55,-2,-2,-1,0,0,0,0,-0.0004,-0.0,162806.0,11.982929094215963
1,3,2,51,0,0,0,2,0,0,0,0.7282,0.18003295797857732,3709.0,9.210340371976184
1,2,1,50,2,2,2,2,2,2,1,0.1045842105263158,0.0,7000.0,12.154779351142624
1,1,1,51,0,0,0,2,2,2,0,0.819525,0.03813184466611757,31701.0,11.982929094215963
1,3,2,49,3,2,2,2,0,0,0,0.8033,0.0,5854.0,9.903487552536127
1,3,1,57,2,-1,-1,-1,-1,-1,0,0.0,16.887505148573087,14021.0,12.611537753638338
1,1,1,79,0,0,0,0,0,0,0,0.9757022727272727,0.03660533555085032,96755.0,12.994530005894443
1,3,1,54,2,2,0,0,0,0,0,0.97358,0.0,7300.0,10.819778284410283
1,1,1,50,0,0,0,0,0,0,0,0.9969657142857142,0.03152422493394242,81522.0,12.765688433465597
1,3,1,50,0,0,0,0,0,0,0,0.99505,0.03428638426879721,10506.0,11.002099841204238
1,2,1,47,2,0,0,0,0,0,1,0.20984,0.15249714067861228,6800.0,10.819778284410283
1,2,2,52,2,2,0,0,0,0,1,1.0039666666666667,0.0,7936.0,10.308952660644293
1,1,2,52,0,0,0,0,0,0,0,1.51756,0.07907430348717678,44253.0,11.918390573078392
1,1,1,60,0,0,3,2,0,0,1,0.04814,0.7459493144993768,6303.0,11.512925464970229
1,1,1,55,-1,-1,-1,-1,-1,-1,0,0.00942,3.529572338489536,85674.0,12.765688433465597
1,2,1,52,0,0,0,0,0,0,0,0.9389125,0.04659646133159373,11702.0,11.289781913656018
1,3,1,55,0,0,0,0,0,0,0,1.0004625,0.7871359496232992,120304.0,11.289781913656018
1,3,1,54,3,3,2,2,2,2,1,0.7936,0.0,5000.0,9.210340371976184
1,2,1,66,-1,2,-1,-1,-1,0,1,0.0037142857142857142,0.0,2340.0,12.254862809699606
1,1,1,62,2,-2,-2,-2,-1,-1,0,0.0,0.0,17650.0,13.122363377404328
1,2,1,61,3,3,3,2,2,3,1,0.9309,0.0,4726.0,9.903487552536127
1,1,2,54,-2,-2,-2,-2,-2,-2,0,0.009172727272727273,0.7882391807069706,10569.0,12.706847933442663
1,1,1,58,0,0,0,-1,0,0,0,0.00654,0.6269113149847095,1685.0,12.429216196844383
1,1,1,54,-2,-1,2,-1,0,0,0,0.002388095238095238,1.6271186440677967,17530.0,12.948009990259552
1,2,1,53,-1,0,0,0,0,0,1,0.2753555555555556,0.12105560487450569,10946.0,11.407564949312402
1,3,2,52,0,0,0,0,0,0,0,0.43004444444444445,0.04254082265398925,17824.0,12.100712129872347
1,3,1,51,0,0,0,0,0,0,0,0.95754,0.052551329448378134,8911.0,10.819778284410283
1,2,1,53,2,-1,-1,-2,-2,-1,1,0.0,16.887505148573087,9673.0,12.206072645530174
1,1,1,63,0,0,0,0,0,0,0,0.61228,0.04589403540863657,13008.0,11.512925464970229
1,1,1,55,2,-1,-1,0,-1,-1,0,0.0,16.887505148573087,113855.0,11.918390573078392
1,1,1,62,-1,-1,-1,-1,-1,-1,0,0.016319444444444445,1.2406808510638299,46377.0,12.793859310432293
1,2,2,57,0,0,0,0,2,0,0,1.03734,0.04241617984460254,12700.0,10.819778284410283
1,2,3,58,3,2,0,0,0,2,0,0.7832,0.0,14236.0,10.308952660644293
1,3,1,56,-1,-1,2,-1,-1,0,0,0.001090909090909091,4.163888888888889,14385.0,12.706847933442663
1,2,3,47,0,0,0,2,0,0,1,0.39781428571428573,0.07182102201314325,12784.0,11.156250521031495
1,1,1,51,0,-1,-1,-1,0,0,0,0.1376547619047619,0.017296549338406988,321021.0,12.948009990259552
1,1,1,51,0,0,0,0,0,0,0,0.9546769230769231,0.03650046733490186,22151.0,11.77528972943772
1,2,1,55,0,0,0,0,0,2,0,0.922525,0.04335925855667868,31846.0,12.206072645530174
1,3,1,58,2,2,2,2,2,2,1,0.20047777777777778,0.05542315579449094,10305.0,12.100712129872347
1,2,1,59,2,2,2,2,2,2,1,0.26246470588235293,0.04034155852887783,9800.0,12.043553716032399
1,1,1,54,0,0,0,0,0,0,0,0.9857631578947369,0.03737419578739422,32199.0,12.154779351142624
1,1,1,54,2,2,0,0,0,0,0,0.035555,0.0014062719729995782,23203.0,12.206072645530174
1,3,1,54,0,0,0,0,0,2,1,0.45643333333333336,0.11684802453808515,7020.0,10.308952660644293
1,2,1,55,0,0,-1,0,0,0,0,0.011634782608695653,0.5605381165919282,107334.0,13.038981768465277
1,1,1,54,0,0,0,0,0,0,0,1.0832842105263158,0.034757851368159204,39168.0,12.154779351142624
1,2,2,54,0,0,0,2,2,0,0,0.3697,0.4222342439816067,7460.0,9.210340371976184
1,2,1,57,0,0,0,0,0,0,0,0.11816666666666667,0.28274565115185707,28007.0,11.407564949312402
1,1,1,54,-1,-1,-1,-1,0,0,0,0.019356818181818183,0.0,11927.0,12.994530005894443
1,2,1,58,0,0,0,0,0,0,0,0.9798125,0.035929493312921265,94996.0,13.081541382884074
1,3,1,56,-1,-1,-1,-1,-1,-1,0,0.06111111111111111,0.3532727272727273,14138.0,12.793859310432293
1,1,1,69,-2,-2,-2,-2,-2,-2,0,0.002298,0.1784160139251523,27233.0,13.122363377404328
2,3,1,28,0,0,0,0,2,0,0,0.7725333333333333,0.12370555747324818,9720.0,10.308952660644293
2,3,1,33,-1,2,-1,-1,-1,-1,1,0.00975,0.0,3562.0,11.289781913656018
1,2,1,66,-1,-1,2,-1,-1,-1,1,0.001945,2.0025706940874035,2727.0,12.206072645530174
1,1,1,57,-2,-2,-2,-2,-2,-2,0,0.0054571428571428575,0.0,1638.0,12.765688433465597
1,2,1,55,0,-1,-1,-1,0,0,0,0.010266666666666667,0.5064935064935064,1560.0,11.918390573078392
1,3,2,54,-2,-2,-2,-2,-2,-2,1,0.0,0.0,0.0,12.793859310432293
2,3,1,31,2,2,0,0,0,0,1,0.79515,0.0,4142.0,9.903487552536127
2,2,1,47,0,0,0,0,0,0,0,0.9361645161290323,0.037865552994200774,55759.0,12.644327576461329
2,1,2,31,2,-2,-2,-1,-1,-1,0,0.01514,0.48645970937912814,17677.0,12.206072645530174
2,3,1,40,0,0,0,0,0,0,0,0.7632952380952381,0.02320764604596611,22289.0,12.254862809699606
2,3,1,47,0,0,0,0,0,0,0,0.5326333333333333,0.12516427811502598,9700.0,10.308952660644293
2,1,2,31,2,-2,-2,-2,-2,-2,0,0.0,0.0,0.0,11.608235644774552
2,3,2,27,2,0,0,-1,-1,-1,0,0.27958,0.09020673867944774,27407.0,10.819778284410283
2,1,2,26,0,-1,-1,-1,-2,-2,1,0.08394,0.2382654276864427,1252.0,10.819778284410283
2,2,1,33,0,0,0,0,0,0,0,0.65504,0.06106497313141182,9500.0,10.819778284410283
2,1,2,23,0,0,0,0,0,0,0,0.84655,0.07678223377237021,5147.0,9.903487552536127
2,3,0,30,-1,-1,-1,2,0,-1,0,0.0012652173913043478,2.6219931271477663,3748.0,12.345834587905333
2,2,2,32,0,0,0,0,0,0,0,0.2000875,0.31236334103829577,39000.0,11.289781913656018
2,2,1,53,-1,-1,-1,-1,-1,-1,0,0.01558,2.2832691484809584,22099.0,11.918390573078392
2,2,1,28,-1,-1,-1,-1,-2,-2,0,0.006016666666666667,1.768005540166205,4595.0,12.388394202324129
2,1,1,36,-2,-2,-2,-2,-2,-2,0,0.008802222222222222,0.6298914415551629,31379.0,13.017002861746503
2,2,2,24,-1,-1,-1,-1,-1,-1,1,0.0017555555555555556,1.0,1896.0,12.100712129872347
2,2,2,22,0,0,0,0,0,0,0,0.8142,0.07008924916073037,8205.0,10.308952660644293
2,2,1,22,0,0,0,0,0,0,1,0.9712,0.04118616144975288,7980.0,10.819778284410283
2,2,1,31,2,2,2,2,2,0,0,0.88635,0.09589891126530152,5792.0,9.903487552536127
2,2,2,25,-2,-2,-2,-2,-2,-2,0,-0.00012666666666666666,-0.0,20201.0,11.918390573078392
2,2,1,29,0,0,0,0,0,0,1,0.2793,0.22699606158252775,4793.0,9.903487552536127
2,2,1,25,0,0,0,0,0,2,1,1.015825,0.04799054955331873,14888.0,10.596634733096073
2,2,1,30,2,-1,-1,-1,0,0,0,0.00883888888888889,0.09428032683846638,34781.0,12.100712129872347
